experiment,trajectory_name,solver_type,dlccznn_inner_steps,dlccznn_integrator,noise_profile,pdnn_gain,pdnn_inner_steps,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s
single_circle_method2_dlccznn_live,circle,dlccznn,40,euler,clean,20.0,1,0.0004377547295949385,0.00040683265359301016,0.0008010607868893509,0.0011154348505648187,0.0010149478912353516,0.03691877247586838,0.0015085267161773317,0.07445680669290215,0.008872042892213675,1.4998454934615901,183.42955590001657,0.09171477795000828
