experiment,trajectory_name,solver_type,dlccznn_inner_steps,pdnn_gain,pdnn_inner_steps,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s
single_small_circle_method2_dlccznn_offline,small_circle,dlccznn,40,20.0,1,8.087496743672857e-06,8.898618605522668e-08,2.3958158362344204e-05,2.543085384187007e-07,2.0972782116319267e-07,0.0012943846927644899,1.3940756318835009e-05,0.00134534943448605,1.4859844520228198e-05,1.9720377788831924,8.65328359999694,0.0021633208999992347
