joint,initial_rad,final_rad,delta_rad
theta_1,0.0,3.845985180874179e-07,3.845985180874179e-07
theta_2,-1.5707963267948966,-1.5707942697614985,2.057033398061847e-06
theta_3,1.5707963267948966,1.5707963425156573,1.5720760693227476e-08
theta_4,0.0,-3.195370459819212e-07,-3.195370459819212e-07
theta_5,1.5707963267948966,1.5707959853087103,-3.414861862172103e-07
theta_6,0.0,-2.120638792945221e-09,-2.120638792945221e-09
