created_at,status,trajectory,integrator,ns,solver_gamma,drift_gain,task_gain,activation_power,noise_profile,duration,tau,exit_code,runtime_wall_s,summary_path,log_path,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s,joint_drift_table,composite_score
2026-05-15T07:02:40,fully_completed,small_circle,euler,40,4608.0,60.0,340.0,0.75,clean,10.0,0.005,0,187.180,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round1_clean_live_10s\small_circle__euler__ns40__g4608p0__d60p0__t340p0__p0p75__noiseclean\single\small_circle\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round1_clean_live_10s\small_circle__euler__ns40__g4608p0__d60p0__t340p0__p0p75__noiseclean\case.log,0.0004167431953329407,0.00041451124054696923,0.0006896884094740889,0.0011392033741891474,0.0010406970977783203,0.022034227214765535,0.003740189684134732,0.05264962652699486,0.014922286700745193,1.4800930073394272,183.31860269999015,0.09165930134999507,"[{""joint"": ""theta_1"", ""initial_rad"": 5.26419717061799e-06, ""final_rad"": 0.0003764882276300341, ""delta_rad"": 0.0003712240304594161}, {""joint"": ""theta_2"", ""initial_rad"": -1.5705363750457764, ""final_rad"": -1.569495677947998, ""delta_rad"": 0.0010406970977783203}, {""joint"": ""theta_3"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.5709786415100098, ""delta_rad"": 0.00018227100372314453}, {""joint"": ""theta_4"", ""initial_rad"": 0.00039827972068451345, ""final_rad"": 0.0005083709256723523, ""delta_rad"": 0.00011009120498783886}, {""joint"": ""theta_5"", ""initial_rad"": 1.5707706212997437, ""final_rad"": 1.5706137418746948, ""delta_rad"": -0.00015687942504882812}, {""joint"": ""theta_6"", ""initial_rad"": 1.2034817586936697e-13, ""final_rad"": 8.350240386789665e-05, ""delta_rad"": 8.350240374754847e-05}]",-4.298597629053831
2026-05-15T07:21:24,fully_completed,line,euler,40,4096.0,60.0,340.0,0.72,clean,10.0,0.005,0,190.444,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round1_clean_live_10s\line__euler__ns40__g4096p0__d60p0__t340p0__p0p72__noiseclean\single\line\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round1_clean_live_10s\line__euler__ns40__g4096p0__d60p0__t340p0__p0p72__noiseclean\case.log,0.00038591022539632904,0.0003987571390164179,0.0005683709473977697,0.00047591753871824234,0.00028383731842041016,0.020159887125460827,0.009541131446455183,0.05600025416527187,0.019094799380029573,1.6848726962670821,181.33798509999178,0.09066899254999589,"[{""joint"": ""theta_1"", ""initial_rad"": 0.0, ""final_rad"": 1.3993866559758317e-05, ""delta_rad"": 1.3993866559758317e-05}, {""joint"": ""theta_2"", ""initial_rad"": -1.5707963705062866, ""final_rad"": -1.570786476135254, ""delta_rad"": 9.894371032714844e-06}, {""joint"": ""theta_3"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.5709614753723145, ""delta_rad"": 0.00016510486602783203}, {""joint"": ""theta_4"", ""initial_rad"": 0.0, ""final_rad"": 0.00024148900411091745, ""delta_rad"": 0.00024148900411091745}, {""joint"": ""theta_5"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.571080207824707, ""delta_rad"": 0.00028383731842041016}, {""joint"": ""theta_6"", ""initial_rad"": 0.0, ""final_rad"": -0.00024507875787094235, ""delta_rad"": -0.00024507875787094235}]",-4.416039276394504
2026-05-15T07:37:14,fully_completed,circle,euler,40,4096.0,60.0,340.0,0.72,clean,10.0,0.005,0,191.299,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round1_clean_live_10s\circle__euler__ns40__g4096p0__d60p0__t340p0__p0p72__noiseclean\single\circle\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round1_clean_live_10s\circle__euler__ns40__g4096p0__d60p0__t340p0__p0p72__noiseclean\case.log,0.000437729867256302,0.0004139174893356169,0.0008212369289939902,0.00043927833112265466,0.00028908252716064453,0.03769539416980856,0.011066039933896715,0.08368066077153948,0.04586256698208501,1.205483087834093,183.19520309998188,0.09159760154999094,"[{""joint"": ""theta_1"", ""initial_rad"": 0.0, ""final_rad"": -5.9952057199552655e-05, ""delta_rad"": -5.9952057199552655e-05}, {""joint"": ""theta_2"", ""initial_rad"": -1.5707963705062866, ""final_rad"": -1.5707030296325684, ""delta_rad"": 9.334087371826172e-05}, {""joint"": ""theta_3"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.5709682703018188, ""delta_rad"": 0.00017189979553222656}, {""joint"": ""theta_4"", ""initial_rad"": 0.0, ""final_rad"": -8.298366446979344e-05, ""delta_rad"": -8.298366446979344e-05}, {""joint"": ""theta_5"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.570507287979126, ""delta_rad"": -0.00028908252716064453}, {""joint"": ""theta_6"", ""initial_rad"": 0.0, ""final_rad"": -0.00024628062965348363, ""delta_rad"": -0.00024628062965348363}]",-4.331963038428032
2026-05-15T07:46:39,fully_completed,ellipse,euler,40,4096.0,60.0,380.0,0.75,clean,10.0,0.005,0,191.784,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round1_clean_live_10s\ellipse__euler__ns40__g4096p0__d60p0__t380p0__p0p75__noiseclean\single\ellipse\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round1_clean_live_10s\ellipse__euler__ns40__g4096p0__d60p0__t380p0__p0p75__noiseclean\case.log,0.00043431518713549347,0.00039954093494310697,0.0010838672189919022,0.0002506150671188041,0.00017821788787841797,0.045219379338152496,0.003878194613809616,0.0863669009943774,0.017528643511130187,1.315289965561956,183.69928219998837,0.09184964109999419,"[{""joint"": ""theta_1"", ""initial_rad"": 0.0, ""final_rad"": 2.9614775485242717e-05, ""delta_rad"": 2.9614775485242717e-05}, {""joint"": ""theta_2"", ""initial_rad"": -1.5707963705062866, ""final_rad"": -1.5706181526184082, ""delta_rad"": 0.00017821788787841797}, {""joint"": ""theta_3"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.5707660913467407, ""delta_rad"": -3.0279159545898438e-05}, {""joint"": ""theta_4"", ""initial_rad"": 0.0, ""final_rad"": 0.0001435326848877594, ""delta_rad"": 0.0001435326848877594}, {""joint"": ""theta_5"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.5708200931549072, ""delta_rad"": 2.372264862060547e-05}, {""joint"": ""theta_6"", ""initial_rad"": 0.0, ""final_rad"": -8.993352093966678e-05, ""delta_rad"": -8.993352093966678e-05}]",-4.438068358727511
2026-05-15T08:08:46,fully_completed,figure8,euler,40,4096.0,60.0,340.0,0.72,clean,10.0,0.005,0,191.699,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round1_clean_live_10s\figure8__euler__ns40__g4096p0__d60p0__t340p0__p0p72__noiseclean\single\figure8\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round1_clean_live_10s\figure8__euler__ns40__g4096p0__d60p0__t340p0__p0p72__noiseclean\case.log,0.00043589601947260806,0.000372848816781781,0.001068659376365845,0.0006142410755894142,0.0003686474810820073,0.04026074448620146,0.003075242905053183,0.08620642044302411,0.018367332986915397,1.3525864897695619,183.4381886999763,0.09171909434998815,"[{""joint"": ""theta_1"", ""initial_rad"": 0.0, ""final_rad"": -0.00015261489897966385, ""delta_rad"": -0.00015261489897966385}, {""joint"": ""theta_2"", ""initial_rad"": -1.5707963705062866, ""final_rad"": -1.5706064701080322, ""delta_rad"": 0.00018990039825439453}, {""joint"": ""theta_3"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.570599913597107, ""delta_rad"": -0.0001964569091796875}, {""joint"": ""theta_4"", ""initial_rad"": 0.0, ""final_rad"": 0.0003686474810820073, ""delta_rad"": 0.0003686474810820073}, {""joint"": ""theta_5"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.5705093145370483, ""delta_rad"": -0.00028705596923828125}, {""joint"": ""theta_6"", ""initial_rad"": 0.0, ""final_rad"": 0.00024706521071493626, ""delta_rad"": 0.00024706521071493626}]",-4.337127773099302
