joint,initial_rad,final_rad,delta_rad
theta_1,0.0,-1.6866366012081854e-06,-1.6866366012081854e-06
theta_2,-1.5707963267948966,-1.5708024829631757,-6.156168279147778e-06
theta_3,1.5707963267948966,1.5708003881868013,4.061391904786049e-06
theta_4,0.0,2.809833265331581e-06,2.809833265331581e-06
theta_5,1.5707963267948966,1.570797761058421,1.4342635243913548e-06
theta_6,0.0,3.1127538329889945e-07,3.1127538329889945e-07
