joint,initial_rad,final_rad,delta_rad
theta_1,0.0,-8.956822837665443e-06,-8.956822837665443e-06
theta_2,-1.5707963267948966,-1.5708313982045512,-3.507140965464117e-05
theta_3,1.5707963267948966,1.5708265669390749,3.0240144178295125e-05
theta_4,0.0,2.5108606007666927e-05,2.5108606007666927e-05
theta_5,1.5707963267948966,1.5708096386186234,1.3311823726880334e-05
theta_6,0.0,9.157210622044702e-15,9.157210622044702e-15
