experiment,trajectory_name,solver_type,pdnn_gain,pdnn_inner_steps,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s
single_heart_method2_dlccznn_offline,heart,dlccznn,20.0,1,0.002108037584639355,0.00017005350152886562,0.005303733459643938,0.0009297907385949019,0.0005824215815963818,0.3379676997757793,0.026588143558459783,0.39938106527350664,0.028310306175355585,0.9570075963894373,1.0011002999999619,0.0002502750749999905
